,INT_IL10KO_1,INT_IL10KO_8,INT_IL10KO_20,INT_IL10KOZn_55,INT_IL10KOZn_60,INT_IL10KOZn_37,INT_IL10KOZn_42
Ciz1,14.7940066682077,51.5869769717514,10.5464368904418,13.3192274798327,8.82697861223857,0,10.1036742013852
CJ186046Rik,0,0,0,0,0,0,0
CK137956,0,0,0,0,0,0,0
Ckap2,1.24668595518605,0,0,1.28069494998391,0,0,1.8297992648178
Ckap2l,7.23077854007906,0,0,5.54967811659696,1.47116310203976,0,7.79653599791932
Ckap4,9.55792565642635,31.7458319826162,0,6.40347474991957,17.6539572244771,0,13.6041597514715
Ckap5,8.80991408331472,15.8729159913081,0,4.26898316661305,0,0,8.51254440589151
Ckb,195.729694964209,226.189052876141,295.300232932369,86.8311176089094,88.2697861223857,88.6452340459861,144.713254900156
Cklf,0.83112397012403,0,0,0.683037306658088,1.47116310203976,0,2.30713820346592
Ckm,0.83112397012403,0,0,0.170759326664522,0,0,0.636451918197496
Ckmt1,411.323252814383,615.07549466319,1102.10265505116,617.978003198905,564.926631183269,88.6452340459861,382.109820387822
Ckmt2,0,0,0,0,0,0,0
Cks1b,9.39170086240154,0,10.5464368904418,4.43974249327757,10.2981417142783,0,12.7290383639499
Cks1brt,0.664899176099224,0,0,0.512277979993566,2.94232620407952,0,0.875121387521557
Cks2,8.72680168630232,0,5.27321844522088,3.75670518661948,5.88465240815905,0,13.2859337923727
Clasp1,3.74005786555814,0,0,2.90290855329687,2.94232620407952,0,4.21649395805841
Clasp2,11.7188479787488,3.96822899782703,0,9.47714262988097,7.35581551019881,0,10.2627871809346
Clasrp,9.55792565642635,7.93645799565406,21.0928737808835,9.90404094654227,8.82697861223857,44.3226170229931,7.87609248769401
Clba1,0,0,0,0,0,0,0.079556489774687
Clca1,95.5792565642635,23.8093739869622,100.191150459197,126.532661058411,153.000962612135,0,84.1707661816188
Clca2,0,0,0,0,0,0,0
Clca3a1,2.90893389543411,7.93645799565406,0,14.0876444498231,2.94232620407952,0,6.1258497126509
Clca3a2,4.90363142373178,11.9046869934811,0,2.30525090997105,0,0,3.97782448873435
Clca3b,22.7727967813984,19.8411449891352,5.27321844522088,11.8677732031843,20.5962834285567,0,22.4349301164617
Clca4a,18.0353901516915,0,10.5464368904418,40.896858736153,17.6539572244771,0,16.5477498731349
Clca4b,109.791476453384,35.7140609804433,58.0054028974297,95.6252229321323,67.6735026938291,44.3226170229931,89.1032685476494
Clca4c-ps,0,0,0,0,0,0,0
Clcc1,13.8797703010713,31.7458319826162,0,13.746125796494,4.41348930611929,0,12.4108124048512
Clcf1,0.249337191037209,0,0,0.426898316661305,2.94232620407952,0,0.636451918197496
Clcn1,0.997348764148836,0,0,0.085379663332261,0,0,0.954677877296244
Clcn2,8.97613887733953,0,0,7.85492902656801,0,0,10.421900160484
Clcn3,58.3449027027069,51.5869769717514,5.27321844522088,75.6463817123832,33.8367513469145,44.3226170229931,83.4547577736466
Clcn4,23.5208083545101,7.93645799565406,15.8196553356626,17.5028309831135,10.2981417142783,0,24.4238423608289
Clcn5,20.3625372680387,27.7776029847892,26.3660922261044,20.0642208830813,26.4809358367157,0,17.5819842402058
Clcn6,0,0,0,0.341518653329044,0,0,0.397782448873435
Clcn7,2.8258214984217,3.96822899782703,5.27321844522088,2.30525090997105,0,0,1.35246032616968
Clcnka,0,0,0,0,0,0,0
Clcnkb,0,0,0,0,0,0,0
Cldn1,0.166224794024806,0,0,0,0,0,0
Cldn10,0,0,0,0,1.47116310203976,0,0.079556489774687
Cldn11,0,0,0,0,0,0,0
Cldn12,5.31919340879379,7.93645799565406,10.5464368904418,6.48885441325183,7.35581551019881,0,6.28496269220027
Cldn13,0,0,0,0,0,0,0
Cldn14,0,0,0,0,0,0,0
Cldn15,190.410501555415,162.697388910908,158.196553356626,88.4533312122224,185.36655085701,0,156.885397835683
Cldn16,0,0,0,0.085379663332261,0,0,0
Cldn17,0,0,0,0,0,0,0
Cldn18,0,0,0,0,0,0,0.079556489774687
Cldn19,0,0,0,0,0,0,0
Cldn2,60.9213870100914,138.888014923946,247.841266925381,84.5258666989383,76.5004813060676,0,87.9099212010291
Cldn20,0,0,0,0,0,0,0
Cldn22,0.083112397012403,0,0,0.085379663332261,0,0,0.079556489774687
Cldn23,6.56587936397984,0,0,4.69588148327435,2.94232620407952,0,5.25072832512934
Cldn24,0,0,0,0,0,0,0
Cldn25,0,0,0,0,0,0,0
Cldn3,71.3104366366418,63.4916639652325,100.191150459197,93.8322500021548,77.9716444081074,44.3226170229931,80.7498371213073
Cldn34-ps,0,0,0,0,0,0,0
Cldn34a,0,0,0,0,0,0,0
Cldn34b1,0,0,0,0,0,0,0
Cldn34b2,0,0,0,0,0,0,0
Cldn34b3,0,0,0,0,0,0,0
Cldn34b4,0,0,0,0,0,0,0
Cldn34c1,0,0,0,0,0,0,0
Cldn34c2,0,0,0,0,0,0,0
Cldn34c3,0,0,0,0,0,0,0
Cldn34c4,0,0,0,0,0,0,0
Cldn34d,0,0,0,0,0,0,0
Cldn4,12.7993091399101,3.96822899782703,36.9125291165462,16.7344140131231,38.2502406530338,0,11.4561345275549
Cldn5,0,0,0,0,0,0,0
Cldn6,0,0,0,0,0,0,0
Cldn7,44.548244798648,11.9046869934811,5.27321844522088,28.3460482263106,38.2502406530338,44.3226170229931,34.8457425213129
Cldn8,0.083112397012403,0,0,0,1.47116310203976,0,0
Cldn9,0.166224794024806,0,0,0.170759326664522,0,0,0
Cldnd1,17.3704909755922,3.96822899782703,0,14.8560614198134,2.94232620407952,0,13.8428292207955
Cldnd2,0,0,0,0,0,0,0
Clec10a,0.997348764148836,3.96822899782703,5.27321844522088,0.85379663332261,1.47116310203976,0,2.06846873414186
Clec11a,0.166224794024806,3.96822899782703,0,0,0,0,0.238669469324061
Clec12a,0.332449588049612,0,0,0,0,0,0.238669469324061
Clec12b,0.083112397012403,0,0,0,0,0,0
Clec14a,0.83112397012403,0,5.27321844522088,0.597657643325827,1.47116310203976,0,1.11379085684562
Clec16a,11.6357355817364,11.9046869934811,15.8196553356626,8.5379663332261,23.5386096326362,0,12.967707833274
Clec18a,0,0,0,0,0,0,0.159112979549374
Clec1a,1.66224794024806,3.96822899782703,0,1.79297292997748,0,0,1.27290383639499
Clec1b,0.498674382074418,0,0,0.341518653329044,1.47116310203976,0,0.397782448873435
Clec2d,3.24138348348372,0,0,0.683037306658088,0,0,1.27290383639499
Clec2e,26.5128546469566,3.96822899782703,42.185747561767,23.0525090997105,47.0772192652724,0,27.1287630131683
Clec2f,0,0,0,0,0,0,0
Clec2g,0,0,0,0,0,0,0.079556489774687
Clec2h,414.315299106829,214.28436588266,411.311038727229,483.931931767255,556.09965257103,132.967851068979,355.378839823527
Clec2i,0,0,0,0,0,0,0.159112979549374
Clec2l,0,0,0,0,0,0,0
Clec2m,0,0,0,0,0,0,0
Clec3a,0,0,0,0,0,0,0
Clec3b,3.57383307153333,0,0,3.24442720662592,4.41348930611929,0,4.85294587625591
Clec4a1,2.16092232232248,3.96822899782703,0,2.73214922663235,1.47116310203976,0,1.27290383639499
Clec4a2,0.914236367136433,0,0,0.85379663332261,5.88465240815905,0,1.51157330571905
Clec4a3,0.166224794024806,0,0,0.597657643325827,0,0,1.11379085684562
Clec4a4,0.332449588049612,0,0,0.426898316661305,0,0,0.159112979549374
Clec4b1,0.332449588049612,0,0,0,0,0,0.079556489774687
Clec4b2,0,0,0,0,0,0,0
Clec4d,0,0,0,0.085379663332261,0,0,0
Clec4e,0,0,0,0,0,0,0
Clec4f,0,0,0,0,0,0,0
Clec4g,0,0,0,0,0,0,0.079556489774687
Clec4n,2.24403471933488,0,0,2.64676956330009,1.47116310203976,0,2.54580767278998
Clec5a,0.664899176099224,0,0,0.256138989996783,0,0,0.875121387521557
Clec7a,5.4023058058062,3.96822899782703,5.27321844522088,1.45145427664844,2.94232620407952,0,6.76230163084839
Clec9a,0.415561985062015,0,0,0.426898316661305,2.94232620407952,0,0.477338938648122
Clgn,0,0,0,0.512277979993566,0,0,0
Clhc1,0,0,0,0,0,0,0
Clic1,29.5880133364155,15.8729159913081,36.9125291165462,32.9565500462527,26.4809358367157,0,33.811508154242
Clic3,0,0,0,0.085379663332261,0,0,0
Clic4,9.97348764148836,3.96822899782703,0,12.0385325298488,8.82697861223857,0,10.3423436707093
Clic5,67.0717043890092,27.7776029847892,15.8196553356626,30.2244008196204,79.4428075101472,44.3226170229931,51.8708313330959
Clic6,2.90893389543411,0,0,1.70759326664522,2.94232620407952,0,4.05738097850903
Clint1,142.454648479259,563.488517691438,42.185747561767,190.055130577613,42.6637299591531,0,164.761490323377
Clip1,13.4642083160093,15.8729159913081,0,19.1250445864265,4.41348930611929,0,16.3090804038108
Clip2,0.83112397012403,0,0,0.768416969990349,0,0,1.03423436707093
Clip3,0.415561985062015,3.96822899782703,5.27321844522088,1.87835259330974,4.41348930611929,0,0.875121387521557
Clip4,0,0,0,0.085379663332261,0,0,0.159112979549374
Clk1,16.0406926233938,19.8411449891352,0,16.3075156964618,4.41348930611929,0,11.2970215480055
Clk2,7.39700333410387,11.9046869934811,10.5464368904418,5.37891878993244,8.82697861223857,0,7.63742301836995
Clk3,20.2794248710263,3.96822899782703,10.5464368904418,20.9180175164039,22.0674465305964,0,18.4571056277274
Clk4,7.72945292215348,7.93645799565406,0,7.25727138324218,7.35581551019881,0,6.92141461039777
Clmn,14.6277818741829,23.8093739869622,10.5464368904418,13.8315054598263,10.2981417142783,44.3226170229931,12.6494818741752
Clmp,15.874467829369,15.8729159913081,10.5464368904418,14.9414410831457,5.88465240815905,0,11.4561345275549
Cln3,3.65694546854573,7.93645799565406,5.27321844522088,6.06195609659053,4.41348930611929,44.3226170229931,3.0231466114381
Cln5,5.15296861476899,0,0,8.11106801656479,2.94232620407952,0,6.20540620242558
Cln6,2.16092232232248,0,0,1.963732256642,0,0,2.30713820346592
Cln8,4.57118183568217,3.96822899782703,5.27321844522088,5.97657643325827,2.94232620407952,0,5.09161534557997
Clnk,2.90893389543411,3.96822899782703,5.27321844522088,1.19531528665165,0,0,1.8297992648178
Clns1a,11.4695107877116,15.8729159913081,15.8196553356626,8.70872565989062,14.7116310203976,0,14.0814986901196
Clock,17.7860529606542,43.6505189760973,5.27321844522088,19.2104242497587,5.88465240815905,0,20.2073484027705
Clp1,1.32979835219845,3.96822899782703,0,1.62221360331296,2.94232620407952,0,2.14802522391655
Clpb,10.3890496265504,59.5234349674054,21.0928737808835,13.2338478165004,14.7116310203976,0,10.1832306911599
Clpp,13.4642083160093,11.9046869934811,21.0928737808835,8.9648646498874,14.7116310203976,0,11.7743604866537
Clps,28.0088777931798,31.7458319826162,26.3660922261044,91.1854804388547,425.166136489491,44.3226170229931,19.8095659538971
Clpsl2,0,0,0,0,0,0,0
Clptm1,26.6790794409814,35.7140609804433,68.5518397878714,30.5659194729494,48.5483823673122,0,26.0945286460973
Clptm1l,20.5287620620635,3.96822899782703,0,15.6244783898038,20.5962834285567,0,21.8780346880389
Clpx,4.98674382074418,11.9046869934811,0,3.75670518661948,7.35581551019881,0,5.96673673310152
Clrn1,0,0,0,0,0,0,0
Clrn2,0,0,0,0,0,0,0
Clrn3,47.2078415030449,3.96822899782703,26.3660922261044,37.8231908561916,35.3079144489543,44.3226170229931,35.5617509292851
Clspn,7.89567771617829,7.93645799565406,5.27321844522088,3.15904754329366,5.88465240815905,0,9.7854482422865
Clstn1,33.1618464079488,19.8411449891352,79.0982766783132,29.7121228396268,83.8562968162665,88.6452340459861,31.8225959098748
Clstn2,0.83112397012403,3.96822899782703,0,1.02455595998713,0,0,0.716008407972183
Clstn3,0.083112397012403,0,0,0.085379663332261,0,0,0.079556489774687
Clta,97.740178886586,103.173953943503,131.830461130522,110.993562331939,114.750721959101,0,114.402232296
Cltb,24.6843819126837,43.6505189760973,79.0982766783132,25.6138989996783,33.8367513469145,0,21.082469790292
Cltc,198.804853653668,59.5234349674054,68.5518397878714,116.287101458539,201.549344979447,44.3226170229931,195.947634315054
Cltrn,0.083112397012403,0,0,0,0,0,0
Clu,13.9628826980837,7.93645799565406,47.4589660069879,38.591607826182,35.3079144489543,0,19.6504529743477
Cluap1,5.23608101178139,11.9046869934811,0,4.43974249327757,0,0,4.2960504478331
Cluh,96.4103805343875,75.3963509587136,105.464368904418,67.4499340324862,147.116310203976,0,78.9200378564895
Clvs1,0,0,0,0,0,0,0
Clvs2,0,0,0,0,0,0,0
Clybl,5.4854182028186,27.7776029847892,0,5.89119676992601,1.47116310203976,0,7.3191970592712
Cma1,0,0,0,0.085379663332261,0,0,0.238669469324061
Cma2,0,0,0,0,0,0,0
Cmah,1.82847273427287,0,0,0.170759326664522,0,0,2.30713820346592
Cmas,110.705712820521,67.4598929630595,205.655519363614,111.505840311933,95.6256016325845,0,92.3650846284116
Cmbl,14.5446694771705,0,5.27321844522088,10.4163189265358,10.2981417142783,0,12.7290383639499
Cmc1,12.2175223608232,3.96822899782703,5.27321844522088,6.91575272991314,4.41348930611929,0,7.71697950814464
Cmc2,10.5552744205752,35.7140609804433,21.0928737808835,7.17189171990992,19.1251203265169,0,11.0583520786815
Cmc4,1.74536033726046,3.96822899782703,0,1.62221360331296,0,0,0.477338938648122
Cmip,138.132803834614,142.856243921773,168.742990247068,162.562878984625,225.087954612084,44.3226170229931,137.15538837156
Cmklr1,0.748011573111627,0,5.27321844522088,1.70759326664522,1.47116310203976,0,1.51157330571905
Cmpk1,19.6145256949271,31.7458319826162,0,11.8677732031843,8.82697861223857,44.3226170229931,16.5477498731349
Cmpk2,16.5393670054682,7.93645799565406,15.8196553356626,3.32980686995818,11.7693048163181,0,6.28496269220027
Cmss1,0.997348764148836,0,0,0.683037306658088,0,0,1.98891224436717
Cmtm1,0,0,0,0,0,0,0
Cmtm2a,0,0,0,0,0,0,0
Cmtm2b,0,0,0,0,0,0,0
Cmtm3,0.997348764148836,0,0,0.426898316661305,0,0,0.318225959098748
Cmtm4,13.9628826980837,7.93645799565406,5.27321844522088,11.3554952231907,16.1827941224374,0,15.6726284856133
Cmtm5,0.083112397012403,0,0,0.170759326664522,0,0,0.238669469324061
Cmtm6,21.5261108262124,11.9046869934811,0,12.0385325298488,20.5962834285567,0,17.6615407299805
Cmtm7,0.332449588049612,0,0,0,0,0,0.159112979549374
Cmtm8,0.997348764148836,0,0,1.79297292997748,0,0,1.59112979549374
Cmtr1,21.1936612381628,47.6187479739244,58.0054028974297,20.0642208830813,16.1827941224374,0,26.2536416256467
Cmtr2,0.498674382074418,0,0,0.597657643325827,0,0,1.1933473466203
Cmya5,0,0,0,0,0,0,0
CN725425,0,0,0,0,0,0,0
Cnbd1,0,0,0,0,0,0,0
Cnbd2,1.24668595518605,0,0,1.02455595998713,1.47116310203976,0,1.51157330571905
Cnbp,46.5429423269457,11.9046869934811,15.8196553356626,42.4336926761337,25.009772734676,44.3226170229931,37.7097761532016
Cndp1,1.24668595518605,0,0,1.87835259330974,0,0,0.79556489774687
Cndp2,28.0919901901922,31.7458319826162,42.185747561767,40.2992010928272,33.8367513469145,0,26.0149721563226
Cnep1r1,7.56322812812867,0,15.8196553356626,8.19644767989705,4.41348930611929,0,7.63742301836995
Cnfn,0,0,0,0,0,0,0
Cnga1,0.083112397012403,0,0,0,0,0,0.238669469324061
Cnga2,0,0,0,0,0,0,0
Cnga3,0,0,0,0.085379663332261,0,0,0
Cnga4,0,0,0,0,0,0,0
Cngb1,0.083112397012403,0,0,0,0,0,0
Cngb3,0,0,0,0,0,0,0
Cnih1,34.9072067452093,7.93645799565406,31.6393106713253,26.2969363063364,33.8367513469145,0,32.6977172973963
Cnih2,0.581786779086821,0,5.27321844522088,0.683037306658088,1.47116310203976,0,0.556895428422809
Cnih3,0,0,0,0.085379663332261,0,0,0
Cnih4,65.8250184338232,63.4916639652325,36.9125291165462,65.8277204291732,41.1925668571133,0,63.7247483095243
Cnksr1,6.64899176099224,7.93645799565406,15.8196553356626,9.81866128321001,5.88465240815905,0,7.00097110017245
Cnksr2,0.332449588049612,0,0,0.170759326664522,0,0,0.238669469324061
Cnksr3,2.90893389543411,11.9046869934811,5.27321844522088,3.32980686995818,2.94232620407952,0,3.10270310121279
Cnmd,0,0,0,0,0,0,0
Cnn1,24.0194827365845,71.4281219608865,152.923334911405,30.4805398096172,25.009772734676,0,21.4006957493908
Cnn2,5.98409258489302,0,0,4.35436282994531,2.94232620407952,0,4.93250236603059
Cnn3,18.7834017248031,23.8093739869622,21.0928737808835,9.90404094654227,23.5386096326362,0,14.9566200776411
Cnnm1,0.498674382074418,0,0,1.10993562331939,0,0,0.716008407972183
Cnnm2,0.498674382074418,3.96822899782703,0,0.341518653329044,1.47116310203976,0,0.238669469324061
Cnnm3,2.8258214984217,0,15.8196553356626,4.43974249327757,5.88465240815905,0,3.6595985296356
Cnnm4,15.5420182413194,3.96822899782703,0,5.29353912660018,14.7116310203976,0,13.9223857105702
Cnot1,16.0406926233938,71.4281219608865,15.8196553356626,9.56252229321323,7.35581551019881,0,15.1952895469652
Cnot10,5.15296861476899,3.96822899782703,5.27321844522088,3.32980686995818,4.41348930611929,0,4.61427640693184
Cnot11,3.65694546854573,0,0,3.07366787996139,4.41348930611929,0,2.94359012166342
Cnot2,6.81521655501705,3.96822899782703,10.5464368904418,7.34265104657444,11.7693048163181,0,11.1379085684562
Cnot3,19.3651885038899,123.015098932638,21.0928737808835,12.0385325298488,10.2981417142783,44.3226170229931,15.2748460367399
Cnot4,9.47481325941394,3.96822899782703,10.5464368904418,8.02568835323253,1.47116310203976,0,9.148996324089
Cnot6,21.858560414262,3.96822899782703,0,17.673590309778,11.7693048163181,0,29.3563447268595
Cnot6l,24.7674943096961,7.93645799565406,5.27321844522088,27.7483905829848,5.88465240815905,0,26.5718675847454
Cnot7,10.1397124355132,3.96822899782703,5.27321844522088,9.90404094654227,5.88465240815905,0,13.2859337923727
Cnot8,9.72415045045115,3.96822899782703,10.5464368904418,6.48885441325183,10.2981417142783,0,9.30810930363837
Cnot9,5.4854182028186,11.9046869934811,0,2.13449158330652,7.35581551019881,0,4.05738097850903
Cnp,7.81256531916588,19.8411449891352,10.5464368904418,9.30638330321644,23.5386096326362,0,11.5356910173296
Cnppd1,21.6092232232248,7.93645799565406,105.464368904418,39.5307841228368,79.4428075101472,0,23.3100515039833
Cnpy1,3.49072067452093,0,0,0.512277979993566,1.47116310203976,0,2.70492065233936
Cnpy2,24.7674943096961,7.93645799565406,47.4589660069879,21.3449158330652,26.4809358367157,0,22.2758171369124
Cnpy3,15.7913554323566,35.7140609804433,79.0982766783132,23.564787079704,44.1348930611929,0,17.3433147708818
Cnpy4,3.24138348348372,0,0,2.13449158330652,1.47116310203976,0,3.42092906031154
Cnr1,0.332449588049612,3.96822899782703,0,0.597657643325827,0,0,0.556895428422809
Cnr2,0.498674382074418,0,0,0,0,0,0.318225959098748
Cnrip1,0.415561985062015,0,0,0.683037306658088,1.47116310203976,0,0.159112979549374
Cnst,2.8258214984217,19.8411449891352,0,2.56138989996783,1.47116310203976,0,3.58004203986091
Cntd1,0.332449588049612,3.96822899782703,0,0.170759326664522,1.47116310203976,0,0.318225959098748
Cntf,0,0,0,0,0,0,0
Cntfr,0,0,0,0,0,0,0
Cntln,3.32449588049612,3.96822899782703,0,2.56138989996783,0,0,2.14802522391655
Cntn1,0.498674382074418,0,0,0.768416969990349,0,0,0.79556489774687
Cntn2,0.415561985062015,0,0,0.426898316661305,0,0,0.79556489774687
Cntn3,0,0,0,0.256138989996783,0,0,0
Cntn4,0,0,0,0,0,0,0
Cntn5,0.166224794024806,0,0,0.170759326664522,0,0,0.079556489774687
Cntn6,0,0,0,0,0,0,0
Cntnap1,0.249337191037209,0,0,0.170759326664522,1.47116310203976,0,0.875121387521557
Cntnap2,0.166224794024806,0,0,0.085379663332261,0,0,0
Cntnap3,0.166224794024806,0,0,0,0,0,0.079556489774687
Cntnap4,0.083112397012403,0,0,0.085379663332261,0,0,0
Cntnap5a,0,0,0,0.170759326664522,0,0,0
Cntnap5b,0.083112397012403,0,0,0.085379663332261,0,0,0
Cntnap5c,0,0,15.8196553356626,0,0,0,0
Cntrl,8.1450149072155,19.8411449891352,0,9.47714262988097,4.41348930611929,0,12.8881513434993
Cntrob,0.748011573111627,0,0,0.512277979993566,0,0,1.59112979549374
Coa3,19.5314132979147,15.8729159913081,31.6393106713253,17.1613123297845,23.5386096326362,0,20.6846873414186
Coa4,5.98409258489302,19.8411449891352,10.5464368904418,3.927464513284,8.82697861223857,0,6.20540620242558
Coa5,33.3280712019736,11.9046869934811,26.3660922261044,23.564787079704,52.9618716734314,44.3226170229931,29.992796645057
Coa6,3.15827108647131,0,0,1.28069494998391,0,0,1.8297992648178
Coa7,14.1291074921085,15.8729159913081,31.6393106713253,10.1601799365391,11.7693048163181,44.3226170229931,8.43298791611682
Coa8,5.568530599831,7.93645799565406,0,3.75670518661948,4.41348930611929,0,4.37560693760778
Coasy,20.9443240471256,71.4281219608865,100.191150459197,22.1987124663878,36.7790775509941,44.3226170229931,23.7873904426314
Cobl,55.4359688072728,182.538533900043,79.0982766783132,97.5889551887743,44.1348930611929,44.3226170229931,57.2011161479999
Cobll1,3.07515868945891,0,0,3.5005661966227,1.47116310203976,0,3.97782448873435
Coch,0.083112397012403,0,0,0,0,0,0.238669469324061
Cog1,4.65429423269457,11.9046869934811,0,7.34265104657444,10.2981417142783,0,5.40984130467871
Cog2,13.1317587279597,11.9046869934811,10.5464368904418,10.3309392632036,17.6539572244771,44.3226170229931,12.2516994253018
Cog3,2.49337191037209,3.96822899782703,0,1.28069494998391,0,0,2.14802522391655
Cog4,19.6145256949271,35.7140609804433,31.6393106713253,19.7227022297523,29.4232620407952,0,17.1046453015577
Cog5,7.56322812812867,3.96822899782703,0,7.34265104657444,4.41348930611929,0,7.3191970592712
Cog6,3.32449588049612,0,0,1.87835259330974,0,0,2.4662511830153
Cog7,9.72415045045115,3.96822899782703,0,5.72043744326148,11.7693048163181,0,9.148996324089
